Price,Adj Close,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
2025-04-04,3259.271240234375,3299.39990234375,3399.64990234375,3295.5,3362.60009765625,5317367.0
2025-04-07,3234.2294921875,3274.050048828125,3291.39990234375,3056.050048828125,3100.0,6623955.0
2025-04-08,3252.899658203125,3292.949951171875,3349.0,3255.300048828125,3302.050048828125,5557558.0
2025-04-09,3207.113525390625,3246.60009765625,3270.0,3212.050048828125,3260.550048828125,2990265.0
2025-04-10,,3239.050048828125,,,,
2025-04-11,3192.197021484375,3231.5,3298.949951171875,3206.0,3289.550048828125,7108961.0
2025-04-14,,3244.0249633789062,,,,
2025-04-15,3208.69384765625,3248.199951171875,3314.39990234375,3238.60009765625,3314.39990234375,3512160.0
2025-04-16,3233.982421875,3273.800048828125,3278.10009765625,3229.0,3248.199951171875,2384391.0
2025-04-17,3258.77734375,3298.89990234375,3303.60009765625,3218.0,3245.5,2932346.0
2025-04-18,,3304.574951171875,,,,
2025-04-21,3281.201171875,3321.60009765625,3354.0,3284.10009765625,3290.10009765625,2432946.0
2025-04-22,3274.088623046875,3314.39990234375,3333.89990234375,3295.0,3322.60009765625,2710498.0
2025-04-23,3371.489501953125,3413.0,3420.89990234375,3337.300048828125,3365.0,3543923.0
2025-04-24,3360.228271484375,3401.60009765625,3412.5,3387.699951171875,3401.10009765625,2252175.0
2025-04-25,3406.06396484375,3448.0,3477.800048828125,3405.0,3420.0,2742991.0
2025-04-28,3401.618408203125,3443.5,3457.800048828125,3405.0,3435.0,1593296.0
2025-04-29,3430.265869140625,3472.5,3495.0,3430.39990234375,3455.0,1578332.0
2025-04-30,3411.694580078125,3453.699951171875,3509.89990234375,3366.0,3472.0,2809332.0
2025-05-01,,3442.3499755859375,,,,
2025-05-02,3389.270751953125,3431.0,3491.5,3420.0,3472.0,1721761.0
2025-05-05,3412.287353515625,3454.300048828125,3504.5,3446.39990234375,3450.0,1284443.0
2025-05-06,3417.91796875,3460.0,3473.0,3437.0,3460.0,1324763.0
2025-05-07,3403.19921875,3445.10009765625,3459.5,3420.60009765625,3420.60009765625,1477128.0
2025-05-08,3406.952880859375,3448.89990234375,3477.0,3428.699951171875,3448.0,2543591.0
2025-05-09,3398.45751953125,3440.300048828125,3446.199951171875,3398.10009765625,3399.0,2531757.0
2025-05-12,3576.366943359375,3620.39990234375,3630.5,3502.199951171875,3505.0,2228678.0
2025-05-13,3472.2490234375,3515.0,3623.0,3510.5,3620.39990234375,3062887.0
2025-05-14,3505.5390625,3548.699951171875,3561.0,3508.60009765625,3521.0,2119499.0
2025-05-15,3536.359619140625,3579.89990234375,3600.0,3514.10009765625,3564.0,3548330.0
2025-05-16,3517.98583984375,3561.300048828125,3593.89990234375,3546.10009765625,3593.89990234375,1666727.0
2025-05-19,3476.002685546875,3518.800048828125,3550.0,3503.699951171875,3550.0,2537377.0
2025-05-20,3455.752197265625,3498.300048828125,3558.0,3494.0,3531.800048828125,2038374.0
2025-05-21,3482.917724609375,3525.800048828125,3537.0,3498.300048828125,3508.0,1440153.0
2025-05-22,3434.711181640625,3477.0,3497.800048828125,3451.300048828125,3495.0,2034383.0
2025-05-23,3471.853759765625,3514.60009765625,3535.0,3465.60009765625,3477.0,1274331.0
2025-05-26,3494.27783203125,3537.300048828125,3545.0,3510.10009765625,3521.0,967470.0
2025-05-27,3456.147216796875,3498.699951171875,3540.0,3483.10009765625,3532.0,2467680.0
2025-05-28,3455.159423828125,3497.699951171875,3529.0,3493.0,3520.0,1222933.0
2025-05-29,3455.5546875,3498.10009765625,3532.5,3486.5,3504.699951171875,3188072.0
2025-05-30,3421.276611328125,3463.39990234375,3506.699951171875,3453.10009765625,3490.0,3404365.0
2025-06-02,3407.842041015625,3449.800048828125,3460.0,3418.60009765625,3450.0,1877585.0
2025-06-03,3363.784423828125,3405.199951171875,3473.5,3400.5,3446.0,2848125.0
2025-06-04,3369.465087890625,3380.89990234375,3394.800048828125,3370.0,3389.0,2544807.0
2025-06-05,3359.6982421875,3371.10009765625,3409.0,3363.699951171875,3409.0,3584683.0
2025-06-06,3372.75390625,3384.199951171875,3390.89990234375,3358.699951171875,3371.10009765625,2070390.0
2025-06-09,3410.326416015625,3421.89990234375,3434.0,3390.89990234375,3400.0,1718678.0
2025-06-10,3451.187744140625,3462.89990234375,3485.800048828125,3423.199951171875,3440.0,2419874.0
2025-06-11,3460.1572265625,3471.89990234375,3489.0,3449.10009765625,3470.0,2847013.0
2025-06-12,3422.584716796875,3434.199951171875,3474.699951171875,3423.199951171875,3471.89990234375,4060134.0
2025-06-13,3434.0458984375,3445.699951171875,3450.5,3393.199951171875,3393.199951171875,2178493.0
2025-06-16,3484.474853515625,3496.300048828125,3509.0,3426.199951171875,3440.0,1934088.0
2025-06-17,3503.41064453125,3515.300048828125,3520.0,3488.10009765625,3510.0,2111940.0
2025-06-18,3439.7265625,3451.39990234375,3538.0,3443.10009765625,3519.10009765625,2696327.0
2025-06-19,3412.41943359375,3424.0,3451.0,3413.0,3450.0,2672768.0
2025-06-20,3424.07958984375,3435.699951171875,3446.300048828125,3410.89990234375,3425.0,2351248.0
2025-06-23,3382.122314453125,3393.60009765625,3425.0,3370.0,3415.0,3123421.0
2025-06-24,3378.932861328125,3390.39990234375,3442.10009765625,3382.0,3434.60009765625,3403048.0
2025-06-25,3433.14892578125,3444.800048828125,3450.0,3400.0,3407.300048828125,1757699.0
2025-06-26,3430.1591796875,3441.800048828125,3451.39990234375,3415.300048828125,3444.800048828125,2879106.0
2025-06-27,3429.461669921875,3441.10009765625,3466.39990234375,3431.0,3455.0,1778433.0
2025-06-30,3450.290771484375,3462.0,3464.89990234375,3430.0,3439.89990234375,1468351.0
2025-07-01,3418.10009765625,3429.699951171875,3485.0,3413.5,3455.0,2375183.0
2025-07-02,3411.7216796875,3423.300048828125,3489.89990234375,3420.0,3487.199951171875,3090585.0
2025-07-03,3389.2978515625,3400.800048828125,3435.300048828125,3397.60009765625,3430.0,2531870.0
2025-07-04,3408.233642578125,3419.800048828125,3427.0,3390.10009765625,3408.0,1109320.0
2025-07-07,3400.160888671875,3411.699951171875,3426.10009765625,3408.39990234375,3418.300048828125,1639174.0
2025-07-08,3394.679443359375,3406.199951171875,3425.0,3393.39990234375,3405.0,2325242.0
2025-07-09,3372.355224609375,3383.800048828125,3414.0,3367.0,3410.0,2034938.0
2025-07-10,3370.561279296875,3382.0,3399.0,3356.0,3380.0,3035012.0
2025-07-11,3254.95361328125,3266.0,3335.0,3261.10009765625,3299.89990234375,7635550.0
2025-07-14,3211.800048828125,3222.699951171875,3272.0,3200.0,3266.0,3924009.0
2025-07-15,3241.300048828125,3252.300048828125,3259.39990234375,3206.0,3206.0,2590889.0
2025-07-16,3233.10009765625,3233.10009765625,3244.89990234375,3220.60009765625,3227.0,2540733.0
2025-07-17,3209.199951171875,3209.199951171875,3242.0,3204.10009765625,3224.10009765625,2947640.0
2025-07-18,3189.89990234375,3189.89990234375,3228.800048828125,3187.0,3225.0,3432645.0
2025-07-21,3158.199951171875,3158.199951171875,3197.60009765625,3152.0,3190.0,3844346.0
2025-07-22,3159.60009765625,3159.60009765625,3180.10009765625,3154.60009765625,3159.60009765625,3198036.0
2025-07-23,3179.10009765625,3179.10009765625,3182.0,3157.60009765625,3159.60009765625,1922875.0
2025-07-24,3148.0,3148.0,3173.699951171875,3140.0,3165.10009765625,2934778.0
2025-07-25,3135.800048828125,3135.800048828125,3156.89990234375,3125.60009765625,3140.0,2568917.0
2025-07-28,3079.300048828125,3079.300048828125,3118.0,3069.89990234375,3110.0,3374473.0
2025-07-29,3056.0,3056.0,3074.0,3041.199951171875,3060.0,4785312.0
2025-07-30,3053.60009765625,3053.60009765625,3069.0,3047.199951171875,3060.0,2880121.0
2025-07-31,3036.800048828125,3036.800048828125,3059.800048828125,3015.0,3041.699951171875,2968371.0
2025-08-01,3003.0,3003.0,3036.800048828125,3000.0,3029.89990234375,2053847.0
2025-08-04,3074.39990234375,3074.39990234375,3079.39990234375,2991.60009765625,3009.10009765625,2519252.0
2025-08-05,3063.89990234375,3063.89990234375,3077.5,3042.0,3074.39990234375,1927996.0
2025-08-06,3032.300048828125,3032.300048828125,3066.800048828125,3026.0,3063.0,1487081.0
2025-08-07,3047.0,3047.0,3051.60009765625,3010.89990234375,3016.0,2543076.0
2025-08-08,3036.39990234375,3036.39990234375,3059.800048828125,3025.0,3048.10009765625,2762140.0
2025-08-11,3040.800048828125,3040.800048828125,3049.89990234375,3021.300048828125,3036.39990234375,1884215.0
2025-08-12,3035.39990234375,3035.39990234375,3096.39990234375,3026.89990234375,3041.0,3358232.0
2025-08-13,3036.199951171875,3036.199951171875,3044.39990234375,3028.60009765625,3036.10009765625,2148166.0
2025-08-14,3022.300048828125,3022.300048828125,3055.89990234375,3019.10009765625,3034.0,3342174.0
2025-08-15,,3019.5250244140625,,,,
2025-08-18,3011.199951171875,3011.199951171875,3049.0,3003.39990234375,3046.5,2945609.0
2025-08-19,3016.199951171875,3016.199951171875,3025.0,3011.10009765625,3011.199951171875,2650784.0
2025-08-20,3085.0,3085.0,3090.800048828125,3010.89990234375,3010.89990234375,2496434.0
